CUSTOMER_ID,GENDER,POSTAL_CODE,CREDITLIMIT,MONETARY_VALUE,FREQUENCY,RECENCY,HAS_RECEIVED_TEST_MAILING,RESPONSE_TO_TEST_MAILING,ORDERDATE_WITHIN_6_MONTHS_OF_MAILING,NUMBER_OF_PRODUCTS_PURCHASED_IN_TEST_MAILING
16977,female,1175OV,8844,3 high,2 medi,3 high,no,,,
16978,male,1310ON,8298,2 medium,1 low,3 high,yes,F,nap,0
16979,male,1131CZ,7785,3 high,1 low,3 high,no,,,
16980,female,1708LB,6897,2 medium,3 high,2 medium,no,,,
16981,female,1980DV,4990,2 medium,2 medi,3 high,no,,,
16982,female,1601DA,7518,3 high,1 low,3 high,no,,,
16983,female,1846BF,8300,1 low,3 high,2 medium,yes,F,nap,0
16984,male,1723TM,4749,3 high,1 low,1 low,no,,,
16985,female,1068TG,91,3 high,1 low,2 medium,no,,,
16986,female,1613FB,400,3 high,1 low,2 medium,no,,,
16987,female,1193KJ,2452,2 medium,2 medi,3 high,no,,,
16988,male,1456RL,9769,1 low,3 high,1 low,yes,F,nap,0
16989,female,1079RQ,710,2 medium,2 medi,3 high,no,,,
16990,female,1032QW,7954,1 low,2 medi,3 high,no,,,
16991,male,1490CS,1891,3 high,1 low,2 medium,no,,,
16992,female,1961CR,9847,1 low,3 high,1 low,no,,,
16993,male,1992EW,4738,3 high,2 medi,2 medium,yes,F,nap,0
16994,female,1255SM,6328,1 low,3 high,3 high,no,,,
16995,male,1551KQ,6365,2 medium,1 low,3 high,no,,,
16996,male,1156RC,6922,3 high,1 low,3 high,no,,,
16997,male,1228PB,6002,3 high,3 high,2 medium,no,,,
16998,female,1894TJ,790,2 medium,2 medi,3 high,yes,F,nap,0
16999,female,1976OL,1540,1 low,3 high,2 medium,no,,,
17000,female,1324TO,966,1 low,1 low,2 medium,no,,,
17001,female,1142SS,8697,1 low,3 high,3 high,no,,,
17002,female,1479BZ,9085,3 high,1 low,1 low,no,,,
17003,female,1656IE,8524,1 low,3 high,1 low,yes,F,nap,0
17004,male,1412GK,2269,2 medium,2 medi,1 low,no,,,
17005,female,1333FK,7531,2 medium,1 low,2 medium,no,,,
17006,male,1948XZ,4352,1 low,2 medi,1 low,no,,,
17007,female,1468ID,3384,1 low,2 medi,2 medium,no,,,
17008,female,1330ZD,963,1 low,2 medi,1 low,yes,F,nap,0
17009,female,1336YZ,6617,2 medium,2 medi,3 high,no,,,
17010,male,1559RN,6788,1 low,3 high,1 low,no,,,
17011,female,1182PW,6666,1 low,3 high,1 low,no,,,
17012,male,1652CI,6537,2 medium,1 low,2 medium,no,,,
17013,male,1525YC,696,3 high,1 low,3 high,yes,F,nap,0
17014,female,1778CB,9323,1 low,3 high,2 medium,no,,,
17015,male,1154KT,6757,3 high,1 low,3 high,no,,,
17016,male,1517NS,3972,2 medium,2 medi,1 low,no,,,
17017,male,1416OS,4649,2 medium,2 medi,2 medium,no,,,
17018,male,1391BZ,5447,2 medium,2 medi,3 high,yes,F,nap,0
17019,female,1828HR,30,1 low,2 medi,3 high,no,,,
17020,female,1927GG,1111,1 low,2 medi,3 high,no,,,
17021,male,1561WA,6865,3 high,1 low,2 medium,no,,,
17022,female,1993AP,1500,1 low,2 medi,1 low,no,,,
17023,female,1043OA,5269,3 high,1 low,1 low,yes,F,nap,0
17024,female,1850BA,323,3 high,2 medi,3 high,no,,,
17025,female,1852JI,7682,1 low,3 high,3 high,no,,,
17026,female,1497LW,3421,3 high,1 low,3 high,no,,,
17027,male,1320BV,6592,2 medium,1 low,3 high,no,,,
17028,male,1118XE,6957,1 low,2 medi,2 medium,yes,F,nap,0
17029,female,1969ZB,277,1 low,3 high,1 low,no,,,
17030,female,1755FK,4340,2 medium,3 high,1 low,no,,,
17031,female,1532XZ,1996,2 medium,1 low,3 high,no,,,
17032,female,1072DP,8641,1 low,3 high,3 high,no,,,
17033,female,1749KS,445,1 low,1 low,3 high,yes,F,nap,0
17034,female,1366GG,2608,2 medium,2 medi,2 medium,no,,,
17035,female,1030VE,8046,2 medium,2 medi,3 high,no,,,
17036,male,1077AQ,7765,2 medium,1 low,1 low,no,,,
17037,female,1411HQ,141,3 high,1 low,3 high,no,,,
17038,female,1428PU,804,3 high,1 low,3 high,yes,F,nap,0
17039,male,1905XJ,9705,3 high,1 low,2 medium,no,,,
17040,female,1232GM,2793,3 high,1 low,2 medium,no,,,
17041,male,1349UO,5320,1 low,3 high,1 low,no,,,
17042,female,1786ZL,4834,2 medium,2 medi,3 high,no,,,
17043,male,1349BX,8546,1 low,2 medi,2 medium,yes,F,nap,0
17044,male,1666CJ,8225,3 high,1 low,2 medium,no,,,
17045,female,1127CS,4546,1 low,3 high,1 low,no,,,
17046,male,1427TH,4477,1 low,3 high,2 medium,no,,,
17047,female,1868QH,426,1 low,3 high,1 low,no,,,
17048,female,1598OP,3040,1 low,2 medi,1 low,yes,F,nap,0
17049,female,1968MH,1277,3 high,1 low,3 high,no,,,
17050,male,1577FS,2904,2 medium,2 medi,1 low,no,,,
17051,male,1380YA,3941,2 medium,2 medi,1 low,no,,,
17052,male,1434EM,8520,1 low,3 high,3 high,no,,,
17053,male,1460FU,5085,3 high,1 low,1 low,yes,F,nap,0
17054,female,1399SB,662,1 low,2 medi,3 high,no,,,
17055,male,1917BN,3782,1 low,3 high,1 low,no,,,
17056,female,1069RA,2237,3 high,1 low,3 high,no,,,
17057,female,1657OL,548,1 low,3 high,2 medium,no,,,
17058,female,1895HD,1802,1 low,3 high,1 low,yes,F,nap,0
17059,male,1529VB,9183,2 medium,1 low,2 medium,no,,,
17060,female,1789BN,5873,1 low,3 high,3 high,no,,,
17061,female,1975GR,165,1 low,2 medi,3 high,no,,,
17062,female,1011OA,5095,3 high,1 low,3 high,no,,,
17063,female,1975GR,4517,3 high,1 low,3 high,yes,F,nap,0
17064,female,1170SC,4744,1 low,2 medi,1 low,no,,,
17065,female,1695MT,3252,3 high,1 low,3 high,no,,,
17066,female,1124YX,6321,1 low,3 high,1 low,no,,,
17067,male,1032OX,6041,1 low,3 high,2 medium,no,,,
17068,female,1173NU,1780,1 low,3 high,3 high,yes,F,nap,0
17069,female,1662IF,8850,3 high,2 medi,3 high,no,,,
17070,male,1156XJ,553,2 medium,1 low,3 high,no,,,
17071,female,1788TB,6959,2 medium,2 medi,2 medium,no,,,
17072,female,1650KN,889,3 high,2 medi,2 medium,no,,,
17073,male,1984FA,1861,2 medium,1 low,2 medium,yes,F,nap,0
17074,male,1266IJ,1684,2 medium,2 medi,2 medium,no,,,
17075,male,1147KI,6938,1 low,3 high,1 low,no,,,
17076,male,1044HG,938,3 high,1 low,2 medium,no,,,
17077,female,1736WL,9789,1 low,3 high,2 medium,no,,,
17078,female,1154IY,243,1 low,3 high,3 high,yes,F,nap,0
17079,male,1128XA,8861,3 high,2 medi,2 medium,no,,,
17080,female,1485TH,5273,1 low,2 medi,3 high,no,,,
17081,female,1055CI,6735,1 low,2 medi,3 high,no,,,
17082,female,1354TQ,7387,1 low,3 high,2 medium,no,,,
17083,female,1160QB,6651,3 high,1 low,3 high,yes,F,nap,0
17084,female,1892IT,9546,3 high,1 low,2 medium,no,,,
17085,female,1239CB,6749,3 high,1 low,3 high,no,,,
17086,female,1347YU,7182,3 high,1 low,2 medium,no,,,
17087,female,1790JM,4790,2 medium,2 medi,1 low,no,,,
17088,female,1275SS,8463,2 medium,1 low,3 high,yes,F,nap,0
17089,female,1656QA,7819,1 low,3 high,1 low,no,,,
17090,female,1045WB,1662,3 high,2 medi,3 high,no,,,
17091,male,1577AP,5075,1 low,2 medi,1 low,no,,,
17092,female,1230EL,8076,1 low,3 high,1 low,no,,,
17093,male,1834JN,1386,1 low,3 high,3 high,yes,F,nap,0
17094,female,1304NU,7584,2 medium,2 medi,1 low,no,,,
17095,female,1797QY,7203,1 low,3 high,1 low,no,,,
17096,male,1843CY,2532,3 high,1 low,2 medium,no,,,
17097,female,1569YU,176,1 low,2 medi,2 medium,no,,,
17098,female,1018WI,1478,2 medium,2 medi,2 medium,yes,F,nap,0
17099,female,1536VY,7226,2 medium,3 high,3 high,no,,,
17100,male,1992IY,201,2 medium,2 medi,1 low,no,,,
17101,male,1015SA,7709,1 low,3 high,1 low,no,,,
17102,female,1819CF,9171,2 medium,2 medi,2 medium,no,,,
17103,male,1796OY,906,1 low,3 high,3 high,yes,F,nap,0
17104,female,1240JI,1055,1 low,3 high,3 high,no,,,
17105,female,1594AP,9526,3 high,1 low,2 medium,no,,,
17106,female,1979FI,5306,2 medium,2 medi,3 high,no,,,
17107,male,1593GT,472,2 medium,2 medi,3 high,no,,,
17108,female,1543UN,3864,2 medium,2 medi,1 low,yes,F,nap,0
17109,female,1894JR,2077,1 low,3 high,2 medium,no,,,
17110,female,1711OO,1166,2 medium,1 low,3 high,no,,,
17111,male,1659FK,4133,1 low,3 high,1 low,no,,,
17112,male,1941NP,6344,2 medium,2 medi,3 high,no,,,
17113,male,1362GL,1173,2 medium,2 medi,1 low,yes,F,nap,0
17114,female,1263ZK,3123,3 high,1 low,3 high,no,,,
17115,male,1135RI,2838,3 high,1 low,3 high,no,,,
17116,male,1669JL,5745,3 high,1 low,3 high,no,,,
17117,male,1213GY,4274,2 medium,1 low,3 high,no,,,
17118,male,1223TA,8762,1 low,2 medi,1 low,yes,F,nap,0
17119,female,1681JR,6396,2 medium,2 medi,2 medium,no,,,
17120,male,1446PS,3911,3 high,1 low,1 low,no,,,
17121,female,1724VV,5542,2 medium,1 low,2 medium,no,,,
17122,female,1021VB,872,1 low,2 medi,3 high,no,,,
17123,female,1569GA,9163,3 high,2 medi,3 high,yes,T,nap,0
17124,male,1783WH,1261,1 low,3 high,2 medium,no,,,
17125,female,1537CD,8133,2 medium,1 low,3 high,no,,,
17126,female,1024EA,1422,1 low,3 high,3 high,no,,,
17127,male,1585LY,629,1 low,3 high,1 low,no,,,
17128,female,1279UB,9077,3 high,1 low,2 medium,yes,F,nap,0
17129,male,1758QK,945,1 low,2 medi,1 low,no,,,
17130,female,1436JG,465,2 medium,2 medi,3 high,no,,,
17131,male,1222SF,4447,2 medium,2 medi,2 medium,no,,,
17132,female,1628HA,1805,3 high,2 medi,3 high,no,,,
17133,female,1175AD,4032,3 high,1 low,3 high,yes,F,nap,0
17134,female,1323GY,7160,1 low,2 medi,2 medium,no,,,
17135,female,1139VM,6570,3 high,1 low,2 medium,no,,,
17136,female,1824FR,1423,1 low,3 high,1 low,no,,,
17137,female,1208CT,3064,3 high,1 low,3 high,no,,,
17138,male,1525PH,166,3 high,1 low,3 high,yes,F,nap,0
17139,female,1912ZW,5048,1 low,2 medi,1 low,no,,,
17140,male,1340XY,6277,1 low,3 high,2 medium,no,,,
17141,female,1211QB,4125,1 low,3 high,3 high,no,,,
17142,female,1149RL,5050,1 low,3 high,2 medium,no,,,
17143,male,1591TG,9211,3 high,1 low,1 low,yes,F,nap,0
17144,female,1943WN,819,1 low,3 high,2 medium,no,,,
17145,female,1665YA,7663,1 low,3 high,2 medium,no,,,
17146,female,1279DY,247,1 low,3 high,1 low,no,,,
17147,female,1264QG,1783,3 high,1 low,1 low,no,,,
17148,male,1815CY,3308,1 low,3 high,1 low,yes,F,nap,0
17149,female,1639OZ,900,3 high,1 low,2 medium,no,,,
17150,female,1767KT,1377,3 high,1 low,2 medium,no,,,
17151,male,1755AD,6701,2 medium,3 high,2 medium,no,,,
17152,female,1052FE,2563,3 high,1 low,3 high,no,,,
17153,female,1092AJ,109,2 medium,2 medi,3 high,yes,F,nap,0
17154,female,1729MX,7994,3 high,1 low,3 high,no,,,
17155,female,1733ZW,2033,3 high,1 low,1 low,no,,,
17156,female,1961EH,1947,2 medium,2 medi,3 high,no,,,
17157,female,1172NV,2909,2 medium,1 low,3 high,no,,,
17158,male,1046YR,1413,1 low,2 medi,2 medium,yes,F,nap,0
17159,male,1401YM,1638,3 high,1 low,3 high,no,,,
17160,female,1570HJ,2727,1 low,3 high,1 low,no,,,
17161,male,1514YF,552,1 low,3 high,1 low,no,,,
17162,female,1857YS,389,3 high,1 low,3 high,no,,,
17163,male,1202EP,3616,3 high,1 low,2 medium,yes,F,nap,0
17164,female,1714JN,8057,1 low,3 high,1 low,no,,,
17165,female,1146MQ,2977,3 high,1 low,1 low,no,,,
17166,female,1473OC,2782,1 low,3 high,2 medium,no,,,
17167,female,1120IU,8128,3 high,2 medi,1 low,no,,,
17168,male,1945CL,2502,1 low,2 medi,1 low,yes,F,nap,0
17169,male,1581LI,4490,3 high,1 low,2 medium,no,,,
17170,female,1064BW,1235,2 medium,1 low,3 high,no,,,
17171,female,1575VM,1387,1 low,2 medi,3 high,no,,,
17172,female,1031FD,5391,1 low,3 high,2 medium,no,,,
17173,male,1324SZ,2663,3 high,1 low,3 high,yes,F,nap,0
17174,male,1166WD,997,2 medium,2 medi,2 medium,no,,,
17175,female,1529HA,9011,1 low,3 high,1 low,no,,,
17176,female,1450WJ,3736,1 low,1 low,1 low,no,,,
17177,female,1567YQ,2314,2 medium,2 medi,1 low,no,,,
17178,female,1777TD,2217,2 medium,1 low,2 medium,yes,F,nap,0
17179,female,1383UT,1706,2 medium,1 low,3 high,no,,,
17180,male,1697FP,5587,3 high,1 low,1 low,no,,,
17181,male,1293RV,2263,1 low,3 high,1 low,no,,,
17182,female,1663BN,6690,2 medium,2 medi,2 medium,no,,,
17183,male,1675NF,5861,2 medium,1 low,2 medium,yes,F,nap,0
17184,female,1580NE,2325,2 medium,2 medi,3 high,no,,,
17185,female,1172ZG,8688,1 low,3 high,1 low,no,,,
17186,female,1052OY,145,2 medium,2 medi,3 high,no,,,
17187,female,1583PZ,8598,3 high,1 low,3 high,no,,,
17188,female,1721KS,2639,3 high,2 medi,3 high,yes,T,yes,2
17189,female,1865DJ,3577,3 high,2 medi,2 medium,no,,,
17190,female,1132PS,75,3 high,1 low,3 high,no,,,
17191,female,1225ZY,1760,3 high,1 low,2 medium,no,,,
17192,male,1858AT,4821,3 high,1 low,1 low,no,,,
17193,female,1321PK,5317,3 high,2 medi,3 high,yes,T,yes,1
17194,female,1562AA,9714,3 high,1 low,3 high,no,,,
17195,male,1357ZJ,1430,3 high,1 low,2 medium,no,,,
17196,female,1139LY,123,2 medium,3 high,2 medium,no,,,
17197,female,1678NE,9910,2 medium,1 low,2 medium,no,,,
17198,female,1962NJ,4794,1 low,2 medi,3 high,yes,F,nap,0
17199,female,1673EH,5755,2 medium,2 medi,1 low,no,,,
17200,female,1630VJ,5665,2 medium,2 medi,2 medium,no,,,
17201,female,1963DJ,1568,1 low,3 high,1 low,no,,,
17202,male,1614PA,9669,1 low,3 high,2 medium,no,,,
17203,female,1109ZC,7235,2 medium,2 medi,3 high,yes,F,nap,0
17204,female,1808EG,7805,3 high,1 low,2 medium,no,,,
17205,female,1395AJ,4998,3 high,1 low,2 medium,no,,,
17206,female,1768UM,8534,2 medium,1 low,3 high,no,,,
17207,female,1337YZ,3935,2 medium,3 high,1 low,no,,,
17208,male,1866MN,6113,2 medium,1 low,2 medium,yes,F,nap,0
17209,female,1275LA,6618,3 high,1 low,2 medium,no,,,
17210,male,1535VH,4945,3 high,1 low,3 high,no,,,
17211,female,1870EP,83,1 low,3 high,2 medium,no,,,
17212,male,1213NT,6735,2 medium,2 medi,2 medium,no,,,
17213,female,1101PM,2383,3 high,1 low,2 medium,yes,F,nap,0
17214,male,1792IT,9640,1 low,2 medi,3 high,no,,,
17215,female,1961RB,2819,1 low,3 high,1 low,no,,,
17216,female,1567PL,843,3 high,1 low,2 medium,no,,,
17217,male,1056MY,2841,1 low,2 medi,2 medium,no,,,
17218,male,1678EC,7294,2 medium,3 high,2 medium,yes,F,nap,0
17219,female,1299KC,7248,2 medium,1 low,3 high,no,,,
17220,male,1063VA,4152,1 low,3 high,2 medium,no,,,
17221,female,1311ZW,4347,3 high,1 low,2 medium,no,,,
17222,female,1498YJ,1575,1 low,3 high,1 low,no,,,
17223,male,1113SW,3199,1 low,2 medi,2 medium,yes,F,nap,0
17224,female,1750ZW,8585,2 medium,2 medi,2 medium,no,,,
17225,male,1728NG,6887,1 low,3 high,2 medium,no,,,
17226,female,1820KS,1892,3 high,1 low,3 high,no,,,
17227,female,1474VE,3042,1 low,3 high,3 high,no,,,
17228,female,1492FK,6881,1 low,3 high,1 low,yes,F,nap,0
17229,male,1959YZ,3601,3 high,1 low,2 medium,no,,,
17230,male,1378SR,2923,3 high,1 low,2 medium,no,,,
17231,male,1708KI,3219,3 high,1 low,2 medium,no,,,
17232,male,1932PS,1817,2 medium,3 high,2 medium,no,,,
17233,female,1408DX,5171,1 low,3 high,1 low,yes,F,nap,0
17234,female,1587MG,7612,1 low,3 high,3 high,no,,,
17235,male,1815ON,7298,2 medium,1 low,3 high,no,,,
17236,male,1384DA,1399,1 low,3 high,3 high,no,,,
17237,male,1324UE,7066,2 medium,2 medi,1 low,no,,,
17238,female,1310WX,9233,2 medium,1 low,3 high,yes,F,nap,0
17239,female,1252KO,985,2 medium,3 high,2 medium,no,,,
17240,female,1360DF,112,2 medium,2 medi,2 medium,no,,,
17241,male,1434SA,3922,2 medium,2 medi,2 medium,no,,,
17242,female,1583HZ,7458,3 high,2 medi,2 medium,no,,,
17243,male,1520EC,9963,2 medium,1 low,3 high,yes,F,nap,0
17244,male,1030UE,9367,1 low,3 high,1 low,no,,,
17245,female,1371MF,991,3 high,1 low,2 medium,no,,,
17246,female,1597QS,9971,1 low,3 high,1 low,no,,,
17247,male,1559RF,8507,3 high,2 medi,2 medium,no,,,
17248,male,1179YE,655,3 high,1 low,3 high,yes,F,nap,0
17249,female,1759DV,4867,2 medium,1 low,3 high,no,,,
17250,female,1307WH,5142,2 medium,1 low,3 high,no,,,
17251,female,1250UA,2220,3 high,1 low,2 medium,no,,,
17252,female,1107ZW,7834,1 low,3 high,1 low,no,,,
17253,female,1709YU,8546,2 medium,2 medi,3 high,yes,F,nap,0
17254,male,1532IF,2623,2 medium,1 low,3 high,no,,,
17255,male,1110GW,945,1 low,3 high,3 high,no,,,
17256,female,1724XI,6652,3 high,1 low,1 low,no,,,
17257,female,1121FQ,2638,2 medium,2 medi,1 low,no,,,
17258,female,1452KF,7327,3 high,1 low,1 low,yes,F,nap,0
17259,male,1798LK,5518,1 low,3 high,2 medium,no,,,
17260,female,1859SL,9800,1 low,1 low,1 low,no,,,
17261,male,1985SG,8731,1 low,3 high,1 low,no,,,
17262,male,1715RE,2795,2 medium,2 medi,2 medium,no,,,
17263,female,1211PD,9428,1 low,3 high,2 medium,yes,F,nap,0
17264,female,1954TE,3665,1 low,2 medi,2 medium,no,,,
17265,male,1082NE,603,2 medium,1 low,2 medium,no,,,
17266,male,1133LM,6870,2 medium,2 medi,3 high,no,,,
17267,male,1584WT,1735,1 low,2 medi,1 low,no,,,
17268,female,1963UD,3386,2 medium,2 medi,2 medium,yes,F,nap,0
17269,female,1677HM,9283,2 medium,2 medi,2 medium,no,,,
17270,male,1776MY,9521,1 low,3 high,2 medium,no,,,
17271,female,1393ZL,2123,3 high,1 low,3 high,no,,,
17272,male,1255WA,2373,1 low,3 high,2 medium,no,,,
17273,male,1030JU,867,1 low,3 high,2 medium,yes,F,nap,0
17274,male,1687BM,673,3 high,2 medi,1 low,no,,,
17275,male,1651XK,1490,1 low,3 high,1 low,no,,,
17276,female,1113PD,4599,2 medium,2 medi,2 medium,no,,,
17277,male,1484ZM,2208,2 medium,3 high,2 medium,no,,,
17278,female,1167ZF,8649,1 low,3 high,2 medium,yes,F,nap,0
17279,male,1812RR,3166,2 medium,2 medi,2 medium,no,,,
17280,female,1634GR,4113,3 high,1 low,3 high,no,,,
17281,female,1576NL,9805,3 high,1 low,2 medium,no,,,
17282,male,1084SM,3530,2 medium,2 medi,1 low,no,,,
17283,female,1868WM,7972,1 low,3 high,1 low,yes,F,nap,0
17284,female,1229WQ,1799,1 low,2 medi,2 medium,no,,,
17285,female,1330FR,2717,1 low,3 high,1 low,no,,,
17286,female,1567MG,3914,3 high,2 medi,3 high,no,,,
17287,male,1249TW,8198,3 high,1 low,3 high,no,,,
17288,female,1725NA,4267,3 high,1 low,3 high,yes,F,nap,0
17289,female,1758HC,6994,2 medium,2 medi,2 medium,no,,,
17290,male,1312OK,889,1 low,2 medi,1 low,no,,,
17291,female,1127NY,6503,1 low,3 high,2 medium,no,,,
17292,male,1660WM,8466,3 high,1 low,1 low,no,,,
17293,male,1564CS,287,2 medium,2 medi,1 low,yes,F,nap,0
17294,male,1477US,4172,3 high,1 low,2 medium,no,,,
17295,female,1910MX,1594,3 high,1 low,3 high,no,,,
17296,male,1189ZT,8878,1 low,3 high,1 low,no,,,
17297,female,1639BJ,9048,3 high,1 low,3 high,no,,,
17298,female,1587HX,7781,3 high,1 low,3 high,yes,F,nap,0
17299,female,1148WO,7746,1 low,3 high,2 medium,no,,,
17300,female,1777LC,433,1 low,3 high,1 low,no,,,
17301,female,1363WG,3136,2 medium,2 medi,1 low,no,,,
17302,female,1826SC,631,1 low,2 medi,2 medium,no,,,
17303,female,1826IJ,930,3 high,1 low,2 medium,yes,F,nap,0
17304,female,1109YW,1871,1 low,3 high,1 low,no,,,
17305,male,1505LJ,3017,1 low,2 medi,1 low,no,,,
17306,male,1150HN,1590,2 medium,2 medi,2 medium,no,,,
17307,female,1474ID,29,3 high,1 low,3 high,no,,,
17308,female,1777CO,4187,2 medium,1 low,2 medium,yes,F,nap,0
17309,female,1325QO,5447,2 medium,1 low,1 low,no,,,
17310,male,1968PZ,5156,2 medium,2 medi,1 low,no,,,
17311,female,1854MT,9126,1 low,2 medi,2 medium,no,,,
17312,female,1993XE,3992,1 low,2 medi,1 low,no,,,
17313,female,1669KS,8525,2 medium,3 high,3 high,yes,F,nap,0
17314,male,1264AL,7588,2 medium,2 medi,2 medium,no,,,
17315,female,1274AK,1489,2 medium,2 medi,2 medium,no,,,
17316,female,1082VH,264,1 low,3 high,1 low,no,,,
17317,female,1275JX,8445,1 low,3 high,2 medium,no,,,
17318,male,1080CP,3658,1 low,3 high,2 medium,yes,F,nap,0
17319,female,1075PG,1231,1 low,2 medi,1 low,no,,,
17320,female,1978HQ,6640,3 high,1 low,2 medium,no,,,
17321,female,1069ZV,90,3 high,1 low,2 medium,no,,,
17322,female,1024UM,6168,1 low,3 high,1 low,no,,,
17323,male,1142NU,693,1 low,3 high,1 low,yes,F,nap,0
17324,female,1137JR,8161,2 medium,2 medi,1 low,no,,,
17325,female,1064RE,3785,1 low,3 high,2 medium,no,,,
17326,female,1564ZZ,8241,3 high,1 low,3 high,no,,,
17327,male,1794HH,2100,3 high,1 low,2 medium,no,,,
17328,female,1821VA,6335,3 high,1 low,3 high,yes,F,nap,0
17329,female,1266BG,2042,2 medium,1 low,2 medium,no,,,
17330,female,1940GL,72,2 medium,2 medi,1 low,no,,,
17331,female,1095YQ,3249,3 high,1 low,2 medium,no,,,
17332,female,1414FZ,8653,3 high,1 low,3 high,no,,,
17333,female,1566CH,163,2 medium,2 medi,1 low,yes,F,nap,0
17334,female,1450WA,5057,2 medium,1 low,3 high,no,,,
17335,female,1142FK,8094,3 high,1 low,1 low,no,,,
17336,female,1508BE,6414,1 low,3 high,1 low,no,,,
17337,male,1847CQ,7445,2 medium,3 high,1 low,no,,,
17338,female,1157ND,2703,1 low,3 high,1 low,yes,F,nap,0
17339,male,1976ZZ,734,3 high,1 low,2 medium,no,,,
17340,male,1211IO,5940,1 low,2 medi,1 low,no,,,
17341,female,1681VH,2243,3 high,1 low,2 medium,no,,,
17342,female,1388KJ,6451,3 high,1 low,2 medium,no,,,
17343,female,1076CE,6004,3 high,1 low,3 high,yes,F,nap,0
17344,female,1047AX,6404,3 high,1 low,2 medium,no,,,
17345,female,1427HM,2561,1 low,3 high,1 low,no,,,
17346,female,1237UO,1506,2 medium,1 low,1 low,no,,,
17347,male,1856EK,3459,1 low,2 medi,2 medium,no,,,
17348,female,1850QZ,6575,2 medium,3 high,2 medium,yes,F,nap,0
17349,male,1733NS,8962,2 medium,2 medi,2 medium,no,,,
17350,male,1459IC,8815,3 high,1 low,1 low,no,,,
17351,male,1175KU,2430,1 low,2 medi,3 high,no,,,
17352,female,1271JH,2649,2 medium,1 low,3 high,no,,,
17353,male,1840WK,696,1 low,3 high,1 low,yes,F,nap,0
17354,female,1173RL,123,3 high,1 low,3 high,no,,,
17355,female,1628VH,6008,1 low,3 high,2 medium,no,,,
17356,female,1276ZV,9461,3 high,1 low,3 high,no,,,
17357,female,1075XH,2455,2 medium,1 low,2 medium,no,,,
17358,male,1364UZ,1963,1 low,3 high,2 medium,yes,F,nap,0
17359,female,1249LL,4404,3 high,1 low,3 high,no,,,
17360,female,1441YR,3846,2 medium,2 medi,2 medium,no,,,
17361,female,1950FD,3889,2 medium,2 medi,2 medium,no,,,
17362,male,1779GU,6241,2 medium,2 medi,1 low,no,,,
17363,female,1210BB,6165,2 medium,1 low,3 high,yes,F,nap,0
17364,female,1860XI,1390,1 low,2 medi,1 low,no,,,
17365,female,1277EM,1898,3 high,1 low,3 high,no,,,
17366,female,1431DY,9761,1 low,3 high,1 low,no,,,
17367,female,1924WY,5999,3 high,2 medi,2 medium,no,,,
17368,male,1441RM,4882,1 low,3 high,2 medium,yes,F,nap,0
17369,female,1246WF,149,2 medium,3 high,1 low,no,,,
17370,female,1296IG,973,3 high,1 low,2 medium,no,,,
17371,female,1745PA,8755,2 medium,2 medi,3 high,no,,,
17372,male,1003QH,8739,3 high,1 low,2 medium,no,,,
17373,male,1941MO,4132,3 high,1 low,3 high,yes,F,nap,0
17374,male,1814IX,2264,3 high,1 low,1 low,no,,,
17375,male,1461ET,7254,2 medium,3 high,3 high,no,,,
17376,male,1380PZ,4693,3 high,1 low,1 low,no,,,
17377,male,1836GR,6219,3 high,1 low,3 high,no,,,
17378,female,1190EL,7782,1 low,3 high,3 high,yes,F,nap,0
17379,male,1402CI,1801,2 medium,2 medi,1 low,no,,,
17380,female,1521IE,1307,2 medium,1 low,3 high,no,,,
17381,male,1692HI,1340,2 medium,2 medi,2 medium,no,,,
17382,female,1291VN,9113,2 medium,3 high,1 low,no,,,
17383,female,1937EN,9713,1 low,3 high,2 medium,yes,F,nap,0
17384,female,1591LV,103,1 low,3 high,1 low,no,,,
